kmeans,0,62,51.4672286510468,2.19171286969691,0.426082058023069,3312450,normalize,0.083228841049008,1530396288.4922,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,65,57.4096760749817,2.16309646018811,0.424984004050252,3312450,normalize,0.088663200856999,1530396352.84955,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,68,68.5510993003845,2.17302979112616,0.42374986755489,3312450,normalize,0.079724317402428,1530396428.50213,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,71,19.4879419803619,2.29060506898452,0.44409913669811,3312450,normalize,0.077102345533136,1530396455.12858,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,74,62.9092755317688,2.17891482084779,0.421532291661912,3312450,normalize,0.077309523992422,1530396525.38199,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,77,73.6211342811585,2.15399303367489,0.419233665827489,3312450,normalize,0.082270316411235,1530396606.27254,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,80,60.5504431724548,2.14744186938608,0.415223920119794,3312450,normalize,0.081000361437744,1530396674.0625,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,83,19.8062574863434,2.3833925493699,0.4417448435979,3312450,normalize,0.072101098151607,1530396701.18616,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,86,59.8256552219391,2.18233364334377,0.416284266250618,3312450,normalize,0.077078176998204,1530396768.59611,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,89,74.4472584724426,2.16877542205322,0.416379814087484,3312450,normalize,0.080537804356494,1530396850.55651,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,92,65.2124619483948,2.13843629935145,0.412575603675844,3312450,normalize,0.073775344178128,1530396923.34021,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,95,57.774552822113,2.18052575990753,0.412725211215122,3312450,normalize,0.075011712161209,1530396988.79005,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,98,53.3099980354309,2.19827022470809,0.410933324467971,3312450,normalize,0.079603648184088,1530397049.94256,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,101,79.1425507068634,2.14923721561492,0.408499452421019,3312450,normalize,0.073131008641651,1530397137.24795,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,104,68.2286715507507,2.16784427628892,0.408403976934815,3312450,normalize,0.076918327907299,1530397213.37783,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,107,73.4425406455994,2.17821227145056,0.408184203495018,3312450,normalize,0.078299645554221,1530397294.81409,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,110,73.8178808689117,2.1624085743189,0.4061770869033,3312450,normalize,0.070600300482965,1530397376.76259,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,113,71.5743026733398,2.1926676618078,0.405287591732817,3312450,normalize,0.0764021038685,1530397456.87965,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,116,71.7345681190491,2.20839736990447,0.403217710882483,3312450,normalize,0.071587630940364,1530397536.83803,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,119,85.7553474903107,2.19352618501474,0.405014543095688,3312450,normalize,0.069879202366579,1530397630.92479,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,122,79.2538733482361,2.18490335233487,0.403773434623734,3312450,normalize,0.070256341649984,1530397718.60799,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,125,22.9460425376892,2.34546273998562,0.428723132520308,3312450,normalize,0.048687978328903,1530397750.15746,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,128,22.0263295173645,2.37788447480546,0.425525568581967,3312450,normalize,0.044085455595155,1530397780.91593,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,131,23.8471374511719,2.38371336732208,0.422517804649968,3312450,normalize,0.07426475183952,1530397813.96023,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,134,22.5955100059509,2.39818950893782,0.426786643528336,3312450,normalize,0.036427057924119,1530397845.67403,3312450,,2018-07-01,exp2_norm_kmeans
