batch_fit_time,dbi,mia,n_sample,preprocessing,silhouette,t0,total_sample,transform,experiment_name,som_dim,n_clust,date
1240.10393,2.359804559,0.470440915,3295202,normalize,0.061756815,1530528216,3295202,kmeans,exp2_norm_som+kmeans,50,26,2018-07-02
1240.10393,2.271038835,0.458552799,3295202,normalize,0.06114411,1530528240,3295202,kmeans,exp2_norm_som+kmeans,50,29,2018-07-02
1240.10393,2.337844636,0.454212834,3295202,normalize,0.055616842,1530528264,3295202,kmeans,exp2_norm_som+kmeans,50,32,2018-07-02
1240.10393,2.311819766,0.447556607,3295202,normalize,0.045774516,1530528289,3295202,kmeans,exp2_norm_som+kmeans,50,35,2018-07-02
1240.10393,2.306714884,0.447937446,3295202,normalize,0.059344365,1530528313,3295202,kmeans,exp2_norm_som+kmeans,50,38,2018-07-02
1240.10393,2.366424753,0.443730035,3295202,normalize,0.048844191,1530528338,3295202,kmeans,exp2_norm_som+kmeans,50,41,2018-07-02
1240.10393,2.333339459,0.438320846,3295202,normalize,0.045705936,1530528363,3295202,kmeans,exp2_norm_som+kmeans,50,44,2018-07-02
1240.10393,2.33120506,0.436745083,3295202,normalize,0.043704824,1530528389,3295202,kmeans,exp2_norm_som+kmeans,50,47,2018-07-02
1240.10393,2.346766945,0.433947265,3295202,normalize,0.046107467,1530528414,3295202,kmeans,exp2_norm_som+kmeans,50,50,2018-07-02
1240.10393,2.398514744,0.429830518,3295202,normalize,0.03906095,1530528439,3295202,kmeans,exp2_norm_som+kmeans,50,53,2018-07-02
1240.10393,2.365235988,0.430557777,3295202,normalize,0.050162533,1530528466,3295202,kmeans,exp2_norm_som+kmeans,50,56,2018-07-02
1240.10393,2.355949673,0.427123654,3295202,normalize,0.048607455,1530528490,3295202,kmeans,exp2_norm_som+kmeans,50,59,2018-07-02
1240.10393,2.392107743,0.426532158,3295202,normalize,0.050513049,1530528516,3295202,kmeans,exp2_norm_som+kmeans,50,62,2018-07-02
1240.10393,2.404282172,0.425786516,3295202,normalize,0.048669132,1530528541,3295202,kmeans,exp2_norm_som+kmeans,50,65,2018-07-02
1240.10393,2.362777706,0.422811031,3295202,normalize,0.04074228,1530528566,3295202,kmeans,exp2_norm_som+kmeans,50,68,2018-07-02
1240.10393,2.418019851,0.42604328,3295202,normalize,0.04619213,1530528595,3295202,kmeans,exp2_norm_som+kmeans,50,71,2018-07-02
1240.10393,2.434391002,0.424469544,3295202,normalize,0.043290045,1530528621,3295202,kmeans,exp2_norm_som+kmeans,50,74,2018-07-02
1240.10393,2.435343776,0.41845394,3295202,normalize,0.037791577,1530528684,3295202,kmeans,exp2_norm_som+kmeans,50,77,2018-07-02
1240.10393,2.445801511,0.418197571,3295202,normalize,0.044234306,1530528710,3295202,kmeans,exp2_norm_som+kmeans,50,80,2018-07-02
1240.10393,2.47902555,0.41535037,3295202,normalize,0.033767175,1530528737,3295202,kmeans,exp2_norm_som+kmeans,50,83,2018-07-02
1240.10393,2.463017604,0.414373174,3295202,normalize,0.036149024,1530528763,3295202,kmeans,exp2_norm_som+kmeans,50,86,2018-07-02
1240.10393,2.526606044,0.416908955,3295202,normalize,0.043108236,1530528792,3295202,kmeans,exp2_norm_som+kmeans,50,89,2018-07-02
1240.10393,2.502141129,0.415341604,3295202,normalize,0.040173614,1530528819,3295202,kmeans,exp2_norm_som+kmeans,50,92,2018-07-02
1240.10393,2.48837552,0.413569462,3295202,normalize,0.038497431,1530528846,3295202,kmeans,exp2_norm_som+kmeans,50,95,2018-07-02
1240.10393,2.499452419,0.411654636,3295202,normalize,0.040999081,1530528874,3295202,kmeans,exp2_norm_som+kmeans,50,98,2018-07-02
1240.10393,2.601690861,0.412877117,3295202,normalize,0.043175932,1530528903,3295202,kmeans,exp2_norm_som+kmeans,50,101,2018-07-02
1240.10393,2.534656183,0.411210666,3295202,normalize,0.038492187,1530528932,3295202,kmeans,exp2_norm_som+kmeans,50,104,2018-07-02
1240.10393,2.542514679,0.407620654,3295202,normalize,0.038449251,1530528960,3295202,kmeans,exp2_norm_som+kmeans,50,107,2018-07-02
1240.10393,2.593694732,0.410029544,3295202,normalize,0.033552067,1530528992,3295202,kmeans,exp2_norm_som+kmeans,50,110,2018-07-02
1240.10393,2.527245735,0.408022778,3295202,normalize,0.036184062,1530529020,3295202,kmeans,exp2_norm_som+kmeans,50,113,2018-07-02
1240.10393,2.592421969,0.408247138,3295202,normalize,0.04039807,1530529048,3295202,kmeans,exp2_norm_som+kmeans,50,116,2018-07-02
1240.10393,2.612901086,0.406618462,3295202,normalize,0.03734471,1530529076,3295202,kmeans,exp2_norm_som+kmeans,50,119,2018-07-02
1240.10393,2.663201113,0.404888871,3295202,normalize,0.034165553,1530529104,3295202,kmeans,exp2_norm_som+kmeans,50,122,2018-07-02
1240.10393,2.604299881,0.40548249,3295202,normalize,0.034489046,1530529131,3295202,kmeans,exp2_norm_som+kmeans,50,125,2018-07-02
1240.10393,2.616392143,0.403149261,3295202,normalize,0.031263015,1530529159,3295202,kmeans,exp2_norm_som+kmeans,50,128,2018-07-02
1240.10393,2.659314091,0.403238747,3295202,normalize,0.032339156,1530529189,3295202,kmeans,exp2_norm_som+kmeans,50,131,2018-07-02
1240.10393,2.644859086,0.40216795,3295202,normalize,0.03322018,1530529217,3295202,kmeans,exp2_norm_som+kmeans,50,134,2018-07-02
1625.738987,2.608833538,0.538183736,3295202,normalize,0.079577948,1530530879,3295202,kmeans,exp2_norm_som+kmeans,60,5,2018-07-02
1625.738987,2.439711559,0.520507375,3295202,normalize,0.049420145,1530530904,3295202,kmeans,exp2_norm_som+kmeans,60,8,2018-07-02
1625.738987,2.323000682,0.505513281,3295202,normalize,0.050168006,1530530926,3295202,kmeans,exp2_norm_som+kmeans,60,11,2018-07-02
1625.738987,2.138607642,0.48627476,3295202,normalize,0.068019958,1530530951,3295202,kmeans,exp2_norm_som+kmeans,60,14,2018-07-02
1625.738987,2.223116671,0.477688609,3295202,normalize,0.061520111,1530530976,3295202,kmeans,exp2_norm_som+kmeans,60,17,2018-07-02
1625.738987,2.26644343,0.472932627,3295202,normalize,0.067883287,1530531000,3295202,kmeans,exp2_norm_som+kmeans,60,20,2018-07-02
1625.738987,2.253104732,0.467897546,3295202,normalize,0.065270473,1530531026,3295202,kmeans,exp2_norm_som+kmeans,60,23,2018-07-02
1625.738987,2.326973953,0.463806911,3295202,normalize,0.063929757,1530531051,3295202,kmeans,exp2_norm_som+kmeans,60,26,2018-07-02
1625.738987,2.24858812,0.457572453,3295202,normalize,0.065664672,1530531076,3295202,kmeans,exp2_norm_som+kmeans,60,29,2018-07-02
1625.738987,2.328103028,0.454129952,3295202,normalize,0.056514917,1530531103,3295202,kmeans,exp2_norm_som+kmeans,60,32,2018-07-02
1625.738987,2.326434519,0.448971145,3295202,normalize,0.048664147,1530531129,3295202,kmeans,exp2_norm_som+kmeans,60,35,2018-07-02
1625.738987,2.348218864,0.445607857,3295202,normalize,0.049765102,1530531154,3295202,kmeans,exp2_norm_som+kmeans,60,38,2018-07-02
1625.738987,2.360030951,0.44609363,3295202,normalize,0.050792256,1530531179,3295202,kmeans,exp2_norm_som+kmeans,60,41,2018-07-02
1625.738987,2.334862374,0.447066537,3295202,normalize,0.05391278,1530531205,3295202,kmeans,exp2_norm_som+kmeans,60,44,2018-07-02
1625.738987,2.395331514,0.44276471,3295202,normalize,0.045490721,1530531232,3295202,kmeans,exp2_norm_som+kmeans,60,47,2018-07-02
1625.738987,2.397104396,0.438735037,3295202,normalize,0.047735347,1530531257,3295202,kmeans,exp2_norm_som+kmeans,60,50,2018-07-02
1625.738987,2.34744006,0.437893931,3295202,normalize,0.053776892,1530531282,3295202,kmeans,exp2_norm_som+kmeans,60,53,2018-07-02
1625.738987,2.404169723,0.437043633,3295202,normalize,0.048255429,1530531309,3295202,kmeans,exp2_norm_som+kmeans,60,56,2018-07-02
1625.738987,2.370510724,0.433622204,3295202,normalize,0.056019048,1530531335,3295202,kmeans,exp2_norm_som+kmeans,60,59,2018-07-02
1625.738987,2.387001185,0.434596241,3295202,normalize,0.052031893,1530531361,3295202,kmeans,exp2_norm_som+kmeans,60,62,2018-07-02
1625.738987,2.42311269,0.438614656,3295202,normalize,0.046315741,1530531388,3295202,kmeans,exp2_norm_som+kmeans,60,65,2018-07-02
1625.738987,2.366666658,0.428714157,3295202,normalize,0.0455957,1530531414,3295202,kmeans,exp2_norm_som+kmeans,60,68,2018-07-02
1625.738987,2.422915181,0.427132768,3295202,normalize,0.052001294,1530531442,3295202,kmeans,exp2_norm_som+kmeans,60,71,2018-07-02
1625.738987,2.446710821,0.425898706,3295202,normalize,0.047249493,1530531469,3295202,kmeans,exp2_norm_som+kmeans,60,74,2018-07-02
1625.738987,2.466447661,0.423197259,3295202,normalize,0.045423328,1530531496,3295202,kmeans,exp2_norm_som+kmeans,60,77,2018-07-02
1625.738987,2.436334433,0.422475486,3295202,normalize,0.050861914,1530531523,3295202,kmeans,exp2_norm_som+kmeans,60,80,2018-07-02
1625.738987,2.493144171,0.421910544,3295202,normalize,0.04386291,1530531550,3295202,kmeans,exp2_norm_som+kmeans,60,83,2018-07-02
1625.738987,2.45776145,0.421643495,3295202,normalize,0.046330909,1530531579,3295202,kmeans,exp2_norm_som+kmeans,60,86,2018-07-02
1625.738987,2.507049781,0.421145336,3295202,normalize,0.043139304,1530531605,3295202,kmeans,exp2_norm_som+kmeans,60,89,2018-07-02
1625.738987,2.523901643,0.416323306,3295202,normalize,0.041656471,1530531633,3295202,kmeans,exp2_norm_som+kmeans,60,92,2018-07-02
1625.738987,2.463165248,0.414640881,3295202,normalize,0.043466615,1530531660,3295202,kmeans,exp2_norm_som+kmeans,60,95,2018-07-02
1625.738987,2.458985585,0.415449524,3295202,normalize,0.047433756,1530531688,3295202,kmeans,exp2_norm_som+kmeans,60,98,2018-07-02
1625.738987,2.503156338,0.413894516,3295202,normalize,0.045101004,1530531716,3295202,kmeans,exp2_norm_som+kmeans,60,101,2018-07-02
1625.738987,2.544469064,0.415384869,3295202,normalize,0.044547838,1530531742,3295202,kmeans,exp2_norm_som+kmeans,60,104,2018-07-02
1625.738987,2.520424608,0.413691839,3295202,normalize,0.045127993,1530531770,3295202,kmeans,exp2_norm_som+kmeans,60,107,2018-07-02
1625.738987,2.519268481,0.409844049,3295202,normalize,0.043486593,1530531798,3295202,kmeans,exp2_norm_som+kmeans,60,110,2018-07-02
1625.738987,2.562792675,0.409632311,3295202,normalize,0.043515984,1530531826,3295202,kmeans,exp2_norm_som+kmeans,60,113,2018-07-02
1625.738987,2.528700858,0.409102963,3295202,normalize,0.044165019,1530531852,3295202,kmeans,exp2_norm_som+kmeans,60,116,2018-07-02
1625.738987,2.581269252,0.406764974,3295202,normalize,0.028877806,1530531879,3295202,kmeans,exp2_norm_som+kmeans,60,119,2018-07-02
1625.738987,2.564670547,0.408169525,3295202,normalize,0.044854732,1530531908,3295202,kmeans,exp2_norm_som+kmeans,60,122,2018-07-02
1625.738987,2.606865538,0.407146856,3295202,normalize,0.041676185,1530531935,3295202,kmeans,exp2_norm_som+kmeans,60,125,2018-07-02
1625.738987,2.626159828,0.408250827,3295202,normalize,0.039211024,1530531964,3295202,kmeans,exp2_norm_som+kmeans,60,128,2018-07-02
1625.738987,2.638510154,0.406197532,3295202,normalize,0.038313323,1530531991,3295202,kmeans,exp2_norm_som+kmeans,60,131,2018-07-02
1625.738987,2.611791335,0.408435359,3295202,normalize,0.041606294,1530532019,3295202,kmeans,exp2_norm_som+kmeans,60,134,2018-07-02
2279.295368,2.570622929,0.545930205,3295202,normalize,0.08223572,1530534328,3295202,kmeans,exp2_norm_som+kmeans,70,5,2018-07-02
2279.295368,2.375686754,0.523185241,3295202,normalize,0.05271588,1530534353,3295202,kmeans,exp2_norm_som+kmeans,70,8,2018-07-02
2279.295368,2.360698354,0.509293282,3295202,normalize,0.054240301,1530534377,3295202,kmeans,exp2_norm_som+kmeans,70,11,2018-07-02
2279.295368,2.288399409,0.500227814,3295202,normalize,0.060067894,1530534402,3295202,kmeans,exp2_norm_som+kmeans,70,14,2018-07-02
2279.295368,2.256016244,0.48351949,3295202,normalize,0.063250186,1530534425,3295202,kmeans,exp2_norm_som+kmeans,70,17,2018-07-02
2279.295368,2.313727619,0.47650905,3295202,normalize,0.072969003,1530534449,3295202,kmeans,exp2_norm_som+kmeans,70,20,2018-07-02
2279.295368,2.328061597,0.469909814,3295202,normalize,0.066075887,1530534475,3295202,kmeans,exp2_norm_som+kmeans,70,23,2018-07-02
2279.295368,2.325146384,0.463441285,3295202,normalize,0.065257734,1530534500,3295202,kmeans,exp2_norm_som+kmeans,70,26,2018-07-02
2279.295368,2.33114578,0.460176448,3295202,normalize,0.067153317,1530534524,3295202,kmeans,exp2_norm_som+kmeans,70,29,2018-07-02
2279.295368,2.259541424,0.454728943,3295202,normalize,0.066733188,1530534548,3295202,kmeans,exp2_norm_som+kmeans,70,32,2018-07-02
2279.295368,2.238949136,0.450899014,3295202,normalize,0.066103826,1530534573,3295202,kmeans,exp2_norm_som+kmeans,70,35,2018-07-02
2279.295368,2.313928295,0.448446458,3295202,normalize,0.064413764,1530534598,3295202,kmeans,exp2_norm_som+kmeans,70,38,2018-07-02
2279.295368,2.351638347,0.450618943,3295202,normalize,0.062158172,1530534625,3295202,kmeans,exp2_norm_som+kmeans,70,41,2018-07-02
2279.295368,2.25190923,0.442970372,3295202,normalize,0.050239419,1530534650,3295202,kmeans,exp2_norm_som+kmeans,70,44,2018-07-02
2279.295368,2.347078327,0.437032702,3295202,normalize,0.048778179,1530534683,3295202,kmeans,exp2_norm_som+kmeans,70,47,2018-07-02
2279.295368,2.301840749,0.438015349,3295202,normalize,0.057403674,1530534710,3295202,kmeans,exp2_norm_som+kmeans,70,50,2018-07-02
2279.295368,2.307886057,0.439019342,3295202,normalize,0.052853425,1530534736,3295202,kmeans,exp2_norm_som+kmeans,70,53,2018-07-02
2279.295368,2.339956575,0.434955713,3295202,normalize,0.052628628,1530534762,3295202,kmeans,exp2_norm_som+kmeans,70,56,2018-07-02
2279.295368,2.313610442,0.431796381,3295202,normalize,0.049058805,1530534788,3295202,kmeans,exp2_norm_som+kmeans,70,59,2018-07-02
2279.295368,2.354905722,0.429564597,3295202,normalize,0.051092654,1530534816,3295202,kmeans,exp2_norm_som+kmeans,70,62,2018-07-02
2279.295368,2.340816959,0.429403336,3295202,normalize,0.044720254,1530534910,3295202,kmeans,exp2_norm_som+kmeans,70,65,2018-07-02
2279.295368,2.323046303,0.427280963,3295202,normalize,0.051845201,1530534938,3295202,kmeans,exp2_norm_som+kmeans,70,68,2018-07-02
2279.295368,2.366179618,0.427192721,3295202,normalize,0.049822904,1530534965,3295202,kmeans,exp2_norm_som+kmeans,70,71,2018-07-02
2279.295368,2.406871783,0.425354592,3295202,normalize,0.049833577,1530534992,3295202,kmeans,exp2_norm_som+kmeans,70,74,2018-07-02
2279.295368,2.41565146,0.42773821,3295202,normalize,0.043746203,1530535021,3295202,kmeans,exp2_norm_som+kmeans,70,77,2018-07-02
2279.295368,2.401797947,0.424598843,3295202,normalize,0.040325857,1530535048,3295202,kmeans,exp2_norm_som+kmeans,70,80,2018-07-02
2279.295368,2.392758364,0.421024645,3295202,normalize,0.04385941,1530535076,3295202,kmeans,exp2_norm_som+kmeans,70,83,2018-07-02
2279.295368,2.416388557,0.418629142,3295202,normalize,0.045915721,1530535104,3295202,kmeans,exp2_norm_som+kmeans,70,86,2018-07-02
2279.295368,2.424213837,0.417850585,3295202,normalize,0.050863982,1530535132,3295202,kmeans,exp2_norm_som+kmeans,70,89,2018-07-02
2279.295368,2.398706575,0.419264056,3295202,normalize,0.045460599,1530535161,3295202,kmeans,exp2_norm_som+kmeans,70,92,2018-07-02
2279.295368,2.464520793,0.417989117,3295202,normalize,0.044329382,1530535188,3295202,kmeans,exp2_norm_som+kmeans,70,95,2018-07-02
2279.295368,2.477293855,0.414742473,3295202,normalize,0.046379395,1530535217,3295202,kmeans,exp2_norm_som+kmeans,70,98,2018-07-02
2279.295368,2.500458233,0.414355808,3295202,normalize,0.041159165,1530535247,3295202,kmeans,exp2_norm_som+kmeans,70,101,2018-07-02
2279.295368,2.49998192,0.413487712,3295202,normalize,0.042927378,1530535276,3295202,kmeans,exp2_norm_som+kmeans,70,104,2018-07-02
2279.295368,2.477670556,0.41572194,3295202,normalize,0.045990274,1530535305,3295202,kmeans,exp2_norm_som+kmeans,70,107,2018-07-02
2279.295368,2.492650203,0.411436266,3295202,normalize,0.04364523,1530535335,3295202,kmeans,exp2_norm_som+kmeans,70,110,2018-07-02
2279.295368,2.518483709,0.413793159,3295202,normalize,0.047884271,1530535366,3295202,kmeans,exp2_norm_som+kmeans,70,113,2018-07-02
2279.295368,2.520513115,0.408544547,3295202,normalize,0.041965917,1530535397,3295202,kmeans,exp2_norm_som+kmeans,70,116,2018-07-02
2279.295368,2.55648899,0.410090766,3295202,normalize,0.045733476,1530535431,3295202,kmeans,exp2_norm_som+kmeans,70,119,2018-07-02
2279.295368,2.561903985,0.410504664,3295202,normalize,0.039168992,1530535462,3295202,kmeans,exp2_norm_som+kmeans,70,122,2018-07-02
2279.295368,2.551567839,0.406953833,3295202,normalize,0.039382906,1530535495,3295202,kmeans,exp2_norm_som+kmeans,70,125,2018-07-02
2279.295368,2.559610047,0.406500922,3295202,normalize,0.040193482,1530535526,3295202,kmeans,exp2_norm_som+kmeans,70,128,2018-07-02
2279.295368,2.570654936,0.405333884,3295202,normalize,0.03894421,1530535557,3295202,kmeans,exp2_norm_som+kmeans,70,131,2018-07-02
2279.295368,2.526622659,0.403995807,3295202,normalize,0.039284097,1530535585,3295202,kmeans,exp2_norm_som+kmeans,70,134,2018-07-02
2943.69137,2.607601205,0.549085924,3295202,normalize,0.083553345,1530538561,3295202,kmeans,exp2_norm_som+kmeans,80,5,2018-07-02
2943.69137,2.406208947,0.53088301,3295202,normalize,0.083796139,1530538585,3295202,kmeans,exp2_norm_som+kmeans,80,8,2018-07-02
2943.69137,2.293360223,0.51166787,3295202,normalize,0.051505653,1530538609,3295202,kmeans,exp2_norm_som+kmeans,80,11,2018-07-02
2943.69137,2.302786557,0.50077075,3295202,normalize,0.058884039,1530538633,3295202,kmeans,exp2_norm_som+kmeans,80,14,2018-07-02
2943.69137,2.348364689,0.491122459,3295202,normalize,0.05799767,1530538658,3295202,kmeans,exp2_norm_som+kmeans,80,17,2018-07-02
2943.69137,2.295014701,0.481629588,3295202,normalize,0.055604172,1530538682,3295202,kmeans,exp2_norm_som+kmeans,80,20,2018-07-02
2943.69137,2.268522538,0.476733535,3295202,normalize,0.063811218,1530538708,3295202,kmeans,exp2_norm_som+kmeans,80,23,2018-07-02
2943.69137,2.236721121,0.468815671,3295202,normalize,0.059748524,1530538733,3295202,kmeans,exp2_norm_som+kmeans,80,26,2018-07-02
2943.69137,2.343205081,0.464539144,3295202,normalize,0.054811407,1530538757,3295202,kmeans,exp2_norm_som+kmeans,80,29,2018-07-02
2943.69137,2.268082106,0.458233133,3295202,normalize,0.057425374,1530538784,3295202,kmeans,exp2_norm_som+kmeans,80,32,2018-07-02
2943.69137,2.261973106,0.453489011,3295202,normalize,0.058293402,1530538809,3295202,kmeans,exp2_norm_som+kmeans,80,35,2018-07-02
2943.69137,2.284832434,0.451958596,3295202,normalize,0.066706573,1530538835,3295202,kmeans,exp2_norm_som+kmeans,80,38,2018-07-02
2943.69137,2.304203702,0.446648802,3295202,normalize,0.049906607,1530538860,3295202,kmeans,exp2_norm_som+kmeans,80,41,2018-07-02
2943.69137,2.283925364,0.443183224,3295202,normalize,0.048769844,1530538886,3295202,kmeans,exp2_norm_som+kmeans,80,44,2018-07-02
2943.69137,2.375415893,0.449294466,3295202,normalize,0.052246899,1530538913,3295202,kmeans,exp2_norm_som+kmeans,80,47,2018-07-02
2943.69137,2.314890497,0.44344204,3295202,normalize,0.04728227,1530538939,3295202,kmeans,exp2_norm_som+kmeans,80,50,2018-07-02
2943.69137,2.378530129,0.440410568,3295202,normalize,0.045103394,1530538965,3295202,kmeans,exp2_norm_som+kmeans,80,53,2018-07-02
2943.69137,2.39068665,0.438741845,3295202,normalize,0.04817791,1530538993,3295202,kmeans,exp2_norm_som+kmeans,80,56,2018-07-02
2943.69137,2.372763246,0.435963557,3295202,normalize,0.04974738,1530539019,3295202,kmeans,exp2_norm_som+kmeans,80,59,2018-07-02
2943.69137,2.430911097,0.438030636,3295202,normalize,0.045118305,1530539047,3295202,kmeans,exp2_norm_som+kmeans,80,62,2018-07-02
2943.69137,2.456752095,0.431526216,3295202,normalize,0.048961487,1530539073,3295202,kmeans,exp2_norm_som+kmeans,80,65,2018-07-02
2943.69137,2.407306171,0.434450665,3295202,normalize,0.051486554,1530539100,3295202,kmeans,exp2_norm_som+kmeans,80,68,2018-07-02
2943.69137,2.377356247,0.42994424,3295202,normalize,0.046037396,1530539129,3295202,kmeans,exp2_norm_som+kmeans,80,71,2018-07-02
2943.69137,2.419482318,0.431683952,3295202,normalize,0.050764588,1530539157,3295202,kmeans,exp2_norm_som+kmeans,80,74,2018-07-02
2943.69137,2.384978857,0.430748035,3295202,normalize,0.04762359,1530539186,3295202,kmeans,exp2_norm_som+kmeans,80,77,2018-07-02
2943.69137,2.419451684,0.425681477,3295202,normalize,0.049791681,1530539214,3295202,kmeans,exp2_norm_som+kmeans,80,80,2018-07-02
2943.69137,2.423115887,0.42910206,3295202,normalize,0.048178202,1530539241,3295202,kmeans,exp2_norm_som+kmeans,80,83,2018-07-02
2943.69137,2.445824695,0.425308104,3295202,normalize,0.049918536,1530539269,3295202,kmeans,exp2_norm_som+kmeans,80,86,2018-07-02
2943.69137,2.471250094,0.424141133,3295202,normalize,0.046755964,1530539298,3295202,kmeans,exp2_norm_som+kmeans,80,89,2018-07-02
2943.69137,2.443934979,0.423155683,3295202,normalize,0.048526577,1530539327,3295202,kmeans,exp2_norm_som+kmeans,80,92,2018-07-02
2943.69137,2.470103169,0.422618952,3295202,normalize,0.046932183,1530539356,3295202,kmeans,exp2_norm_som+kmeans,80,95,2018-07-02
2943.69137,2.493208888,0.420449666,3295202,normalize,0.04613742,1530539386,3295202,kmeans,exp2_norm_som+kmeans,80,98,2018-07-02
2943.69137,2.445190375,0.416833166,3295202,normalize,0.048877556,1530539416,3295202,kmeans,exp2_norm_som+kmeans,80,101,2018-07-02
2943.69137,2.467462886,0.419955835,3295202,normalize,0.050005971,1530539446,3295202,kmeans,exp2_norm_som+kmeans,80,104,2018-07-02
2943.69137,2.449319415,0.415854035,3295202,normalize,0.048627996,1530539475,3295202,kmeans,exp2_norm_som+kmeans,80,107,2018-07-02
2943.69137,2.49022684,0.41898492,3295202,normalize,0.050984932,1530539504,3295202,kmeans,exp2_norm_som+kmeans,80,110,2018-07-02
2943.69137,2.487307553,0.413473197,3295202,normalize,0.040449206,1530539535,3295202,kmeans,exp2_norm_som+kmeans,80,113,2018-07-02
2943.69137,2.522025289,0.414583427,3295202,normalize,0.04772328,1530539565,3295202,kmeans,exp2_norm_som+kmeans,80,116,2018-07-02
2943.69137,2.500318867,0.412048802,3295202,normalize,0.042782111,1530539596,3295202,kmeans,exp2_norm_som+kmeans,80,119,2018-07-02
2943.69137,2.521757541,0.412436222,3295202,normalize,0.047856909,1530539627,3295202,kmeans,exp2_norm_som+kmeans,80,122,2018-07-02
2943.69137,2.511659222,0.411455499,3295202,normalize,0.041419139,1530539658,3295202,kmeans,exp2_norm_som+kmeans,80,125,2018-07-02
2943.69137,2.50875901,0.411008013,3295202,normalize,0.047506032,1530539689,3295202,kmeans,exp2_norm_som+kmeans,80,128,2018-07-02
2943.69137,2.53628848,0.408146674,3295202,normalize,0.04500754,1530539720,3295202,kmeans,exp2_norm_som+kmeans,80,131,2018-07-02
2943.69137,2.53358086,0.409250523,3295202,normalize,0.043910534,1530539750,3295202,kmeans,exp2_norm_som+kmeans,80,134,2018-07-02
431.0546546,0.927144193,19309.144,3295202,,0.578714126,1530550705,3295202,kmeans,exp2_som+kmeans,30,5,2018-07-02
431.0546546,1.626729589,14596.35756,3295202,,0.281144038,1530550726,3295202,kmeans,exp2_som+kmeans,30,8,2018-07-02
431.0546546,1.873981877,19661.96973,3295202,,0.318724972,1530550749,3295202,kmeans,exp2_som+kmeans,30,11,2018-07-02
431.0546546,2.134949035,17027.76826,3295202,,0.257278375,1530550770,3295202,kmeans,exp2_som+kmeans,30,14,2018-07-02
431.0546546,2.214955223,15230.10113,3295202,,0.227524607,1530550793,3295202,kmeans,exp2_som+kmeans,30,17,2018-07-02
431.0546546,2.232892658,13903.11814,3295202,,0.185693638,1530550816,3295202,kmeans,exp2_som+kmeans,30,20,2018-07-02
431.0546546,2.263869585,12871.78769,3295202,,0.200495468,1530550838,3295202,kmeans,exp2_som+kmeans,30,23,2018-07-02
431.0546546,2.296170587,12040.45589,3295202,,0.163841336,1530550860,3295202,kmeans,exp2_som+kmeans,30,26,2018-07-02
431.0546546,2.321249805,11568.09626,3295202,,0.166279387,1530550884,3295202,kmeans,exp2_som+kmeans,30,29,2018-07-02
431.0546546,2.383109128,10953.41653,3295202,,0.167652879,1530550906,3295202,kmeans,exp2_som+kmeans,30,32,2018-07-02
431.0546546,2.384202588,10427.34294,3295202,,0.183963112,1530550928,3295202,kmeans,exp2_som+kmeans,30,35,2018-07-02
431.0546546,2.421088507,9970.44746,3295202,,0.157003245,1530550952,3295202,kmeans,exp2_som+kmeans,30,38,2018-07-02
431.0546546,2.398384279,9568.788728,3295202,,0.144228602,1530550974,3295202,kmeans,exp2_som+kmeans,30,41,2018-07-02
431.0546546,2.445520277,9212.063059,3295202,,0.157396961,1530550997,3295202,kmeans,exp2_som+kmeans,30,44,2018-07-02
431.0546546,2.479567517,8892.472705,3295202,,0.152259338,1530551021,3295202,kmeans,exp2_som+kmeans,30,47,2018-07-02
431.0546546,2.508289049,8603.9904,3295202,,0.152202228,1530551043,3295202,kmeans,exp2_som+kmeans,30,50,2018-07-02
431.0546546,2.521121459,8341.878099,3295202,,0.128175994,1530551066,3295202,kmeans,exp2_som+kmeans,30,53,2018-07-02
431.0546546,2.583336902,8102.350001,3295202,,0.145136574,1530551089,3295202,kmeans,exp2_som+kmeans,30,56,2018-07-02
431.0546546,2.546869527,7882.336459,3295202,,0.16131434,1530551112,3295202,kmeans,exp2_som+kmeans,30,59,2018-07-02
431.0546546,2.603226628,7679.324245,3295202,,0.113895344,1530551135,3295202,kmeans,exp2_som+kmeans,30,62,2018-07-02
431.0546546,2.620934013,7491.231789,3295202,,0.11440807,1530551158,3295202,kmeans,exp2_som+kmeans,30,65,2018-07-02
431.0546546,2.623118506,7316.314693,3295202,,0.109426202,1530551181,3295202,kmeans,exp2_som+kmeans,30,68,2018-07-02
431.0546546,2.705581545,7153.106239,3295202,,0.101036175,1530551204,3295202,kmeans,exp2_som+kmeans,30,71,2018-07-02
431.0546546,2.676257043,7050.178093,3295202,,0.116686947,1530551227,3295202,kmeans,exp2_som+kmeans,30,74,2018-07-02
431.0546546,2.637081515,6903.793411,3295202,,0.120006804,1530551250,3295202,kmeans,exp2_som+kmeans,30,77,2018-07-02
431.0546546,2.712956791,6766.162751,3295202,,0.115823647,1530551275,3295202,kmeans,exp2_som+kmeans,30,80,2018-07-02
431.0546546,2.805402908,6636.449144,3295202,,0.118085226,1530551299,3295202,kmeans,exp2_som+kmeans,30,83,2018-07-02
431.0546546,2.821035989,6513.919877,3295202,,0.10376101,1530551322,3295202,kmeans,exp2_som+kmeans,30,86,2018-07-02
431.0546546,2.808790878,6397.936594,3295202,,0.105119526,1530551347,3295202,kmeans,exp2_som+kmeans,30,89,2018-07-02
